datetime_1h,sent_btc_vader,count_btc,sent_tech_vader,count_tech,sent_macro_vader,count_macro,sent_total_vader,count_total,sent_weighted_vader
2025-05-28 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.4033,1.0,-0.13443333333333332,1.0,-0.40329999596700006
2025-05-29 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.06625000000000003,2.0,-0.022083333333333344,2.0,-0.06624999966875003
2025-05-29 10:00:00+00:00,0.0,0.0,0.0,0.0,-0.02150000000000002,2.0,-0.007166666666666673,2.0,-0.02149999989250002
2025-06-01 13:00:00+00:00,0.0,0.0,0.0,0.0,0.4588,1.0,0.15293333333333334,1.0,0.45879999541200006
2025-06-04 17:00:00+00:00,0.0,0.0,0.0,0.0,-0.0023,1.0,-0.0007666666666666667,1.0,-0.0022999999770000005
2025-06-04 18:00:00+00:00,0.0,0.0,0.0,0.0,-0.1027,1.0,-0.03423333333333333,1.0,-0.10269999897300001
2025-06-05 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.04880000000000001,2.0,-0.01626666666666667,2.0,-0.04879999975600001
2025-06-05 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-06-09 17:00:00+00:00,0.0,0.0,0.0,0.0,-0.3182,1.0,-0.10606666666666666,1.0,-0.31819999681800004
2025-06-10 14:00:00+00:00,0.0,0.0,0.0,0.0,-0.0258,1.0,-0.0086,1.0,-0.025799999742000004
2025-06-10 17:00:00+00:00,0.0,0.0,0.0,0.0,-0.5267,1.0,-0.17556666666666665,1.0,-0.526699994733
2025-06-11 20:00:00+00:00,0.0,0.0,0.0,0.0,-0.0772,1.0,-0.025733333333333334,1.0,-0.07719999922800001
2025-06-12 09:00:00+00:00,0.0,0.0,0.0,0.0,0.2267,2.0,0.07556666666666667,2.0,0.22669999886650002
2025-06-13 17:00:00+00:00,0.0,0.0,0.0,0.0,-0.5994,1.0,-0.1998,1.0,-0.5993999940060002
2025-06-15 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-06-16 15:00:00+00:00,0.0,0.0,0.0,0.0,-0.6908,1.0,-0.23026666666666665,1.0,-0.6907999930920001
2025-06-18 18:00:00+00:00,0.0,0.0,0.0,0.0,-0.3612,1.0,-0.12040000000000001,1.0,-0.3611999963880001
2025-06-19 10:00:00+00:00,0.0,0.0,0.0,0.0,0.06796666666666668,3.0,0.022655555555555557,3.0,0.06796666644011112
2025-06-22 15:00:00+00:00,0.0,0.0,0.0,0.0,-0.1531,1.0,-0.05103333333333334,1.0,-0.15309999846900005
2025-06-25 18:00:00+00:00,0.0,0.0,0.0,0.0,0.6249,1.0,0.2083,1.0,0.6248999937510001
2025-06-26 08:00:00+00:00,0.0,0.0,0.0,0.0,-0.1148,3.0,-0.038266666666666664,3.0,-0.11479999961733334
2025-06-29 14:00:00+00:00,0.0,0.0,0.0,0.0,0.4019,1.0,0.13396666666666665,1.0,0.40189999598100007
2025-06-30 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.9062,1.0,-0.30206666666666665,1.0,-0.9061999909380002
2025-07-01 15:00:00+00:00,0.0,0.0,0.0,0.0,0.6908,1.0,0.23026666666666665,1.0,0.6907999930920001
2025-07-02 18:00:00+00:00,0.0,0.0,0.0,0.0,-0.2263,1.0,-0.07543333333333334,1.0,-0.22629999773700005
2025-07-03 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.3495,3.0,-0.11649999999999999,3.0,-0.349499998835
2025-07-06 10:00:00+00:00,0.0,0.0,0.0,0.0,-0.2073,2.0,-0.06910000000000001,2.0,-0.20729999896350002
2025-07-07 22:00:00+00:00,0.0,0.0,0.0,0.0,0.7184,1.0,0.2394666666666667,1.0,0.7183999928160002
2025-07-08 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0772,1.0,0.025733333333333334,1.0,0.07719999922800001
2025-07-09 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-07-10 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.13373333333333334,3.0,-0.04457777777777778,3.0,-0.13373333288755557
2025-07-15 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.8074,1.0,-0.26913333333333334,1.0,-0.8073999919260001
2025-07-16 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.7845,1.0,-0.2615,1.0,-0.7844999921550001
2025-07-16 18:00:00+00:00,0.0,0.0,0.0,0.0,0.3071,1.0,0.10236666666666666,1.0,0.30709999692900003
2025-07-17 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.15659999999999996,3.0,-0.05219999999999999,3.0,-0.15659999947799996
2025-07-20 14:00:00+00:00,0.0,0.0,0.0,0.0,-0.7003,1.0,-0.23343333333333335,1.0,-0.7002999929970002
2025-07-22 14:00:00+00:00,0.0,0.0,0.0,0.0,-0.5574,1.0,-0.1858,1.0,-0.5573999944260001
2025-07-23 18:00:00+00:00,0.0,0.0,0.0,0.0,-0.25,1.0,-0.08333333333333333,1.0,-0.24999999750000004
2025-07-23 19:00:00+00:00,0.0,0.0,0.0,0.0,0.5563,1.0,0.18543333333333334,1.0,0.5562999944370001
2025-07-24 09:00:00+00:00,0.0,0.0,0.0,0.0,0.056050000000000016,2.0,0.01868333333333334,2.0,0.05604999971975002
2025-07-27 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-07-28 00:00:00+00:00,0.0,0.0,0.0,0.0,-0.0258,1.0,-0.0086,1.0,-0.025799999742000004
2025-07-29 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.4404,1.0,-0.1468,1.0,-0.44039999559600007
2025-07-30 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-07-31 10:00:00+00:00,0.0,0.0,0.0,0.0,0.25889999999999996,3.0,0.08629999999999999,3.0,0.258899999137
2025-07-31 12:00:00+00:00,0.0,0.0,0.0,0.0,-0.6808,1.0,-0.22693333333333332,1.0,-0.680799993192
2025-08-01 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.4939,1.0,-0.16463333333333333,1.0,-0.4938999950610001
2025-08-04 18:00:00+00:00,0.0,0.0,0.0,0.0,0.3612,1.0,0.12040000000000001,1.0,0.3611999963880001
2025-08-05 17:00:00+00:00,0.0,0.0,0.0,0.0,-0.5574,1.0,-0.1858,1.0,-0.5573999944260001
2025-08-06 18:00:00+00:00,0.0,0.0,0.0,0.0,-0.1779,1.0,-0.0593,1.0,-0.17789999822100003
2025-08-06 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.128,1.0,-0.042666666666666665,1.0,-0.12799999872000004
2025-08-07 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.2263,1.0,-0.07543333333333334,1.0,-0.22629999773700005
2025-08-07 10:00:00+00:00,0.0,0.0,0.0,0.0,0.2263,1.0,0.07543333333333334,1.0,0.22629999773700005
2025-08-10 10:00:00+00:00,0.0,0.0,0.0,0.0,0.4404,1.0,0.1468,1.0,0.44039999559600007
2025-08-12 15:00:00+00:00,0.0,0.0,0.0,0.0,0.2263,1.0,0.07543333333333334,1.0,0.22629999773700005
2025-08-13 17:00:00+00:00,0.0,0.0,0.0,0.0,0.128,1.0,0.042666666666666665,1.0,0.12799999872000004
2025-08-14 09:00:00+00:00,0.0,0.0,0.0,0.0,0.46713333333333334,3.0,0.1557111111111111,3.0,0.46713333177622224
2025-08-14 10:00:00+00:00,0.0,0.0,0.0,0.0,-0.7506,1.0,-0.25020000000000003,1.0,-0.7505999924940001
2025-08-17 15:00:00+00:00,0.0,0.0,0.0,0.0,-0.7783,1.0,-0.25943333333333335,1.0,-0.7782999922170001
2025-08-18 18:00:00+00:00,0.0,0.0,0.0,0.0,0.20095,2.0,0.06698333333333333,2.0,0.20094999899525
2025-08-20 15:00:00+00:00,0.0,0.0,0.0,0.0,-0.34,1.0,-0.11333333333333334,1.0,-0.3399999966000001
2025-08-21 09:00:00+00:00,0.0,0.0,0.0,0.0,0.35564999999999997,2.0,0.11854999999999999,2.0,0.35564999822175
2025-08-21 10:00:00+00:00,0.0,0.0,0.0,0.0,-0.3818,1.0,-0.12726666666666667,1.0,-0.38179999618200006
2025-08-24 13:00:00+00:00,0.0,0.0,0.0,0.0,-0.8402,1.0,-0.28006666666666663,1.0,-0.8401999915980001
2025-08-25 17:00:00+00:00,0.0,0.0,0.0,0.0,-0.5994,1.0,-0.1998,1.0,-0.5993999940060002
2025-08-26 08:00:00+00:00,0.0,0.0,0.0,0.0,-0.7024,1.0,-0.23413333333333333,1.0,-0.7023999929760001
2025-08-27 12:00:00+00:00,0.0,0.0,0.0,0.0,-0.4767,1.0,-0.1589,1.0,-0.4766999952330001
2025-08-27 13:00:00+00:00,0.0,0.0,0.0,0.0,0.1531,1.0,0.05103333333333334,1.0,0.15309999846900005
2025-08-27 19:00:00+00:00,0.0,0.0,0.0,0.0,0.3389,2.0,0.11296666666666666,2.0,0.3388999983055
2025-08-28 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.4063,2.0,-0.13543333333333332,2.0,-0.4062999979685
2025-08-28 10:00:00+00:00,0.0,0.0,0.0,0.0,0.3612,1.0,0.12040000000000001,1.0,0.3611999963880001
2025-09-01 17:00:00+00:00,0.0,0.0,0.0,0.0,-0.4939,1.0,-0.16463333333333333,1.0,-0.4938999950610001
2025-09-01 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.2263,1.0,-0.07543333333333334,1.0,-0.22629999773700005
2025-09-02 17:00:00+00:00,0.0,0.0,0.0,0.0,0.7343,1.0,0.24476666666666666,1.0,0.7342999926570001
2025-09-03 18:00:00+00:00,0.0,0.0,0.0,0.0,-0.7906,1.0,-0.26353333333333334,1.0,-0.7905999920940001
2025-09-04 09:00:00+00:00,0.0,0.0,0.0,0.0,0.4770666666666667,3.0,0.15902222222222223,3.0,0.47706666507644446
2025-09-07 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.5574,1.0,-0.1858,1.0,-0.5573999944260001
2025-09-09 15:00:00+00:00,0.0,0.0,0.0,0.0,0.3412,1.0,0.11373333333333334,1.0,0.34119999658800004
2025-09-10 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.6908,1.0,-0.23026666666666665,1.0,-0.6907999930920001
2025-09-10 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.1779,1.0,-0.0593,1.0,-0.17789999822100003
2025-09-11 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.1744,3.0,-0.058133333333333335,3.0,-0.17439999941866668
2025-09-14 13:00:00+00:00,0.0,0.0,0.0,0.0,0.4215,1.0,0.14049999999999999,1.0,0.4214999957850001
2025-09-17 19:00:00+00:00,0.0,0.0,0.0,0.0,0.1993,2.0,0.06643333333333333,2.0,0.1992999990035
2025-09-18 09:00:00+00:00,0.0,0.0,0.0,0.0,0.1154,1.0,0.03846666666666667,1.0,0.11539999884600002
2025-09-18 10:00:00+00:00,0.0,0.0,0.0,0.0,-0.46499999999999997,2.0,-0.155,2.0,-0.464999997675
2025-09-21 08:00:00+00:00,0.0,0.0,0.0,0.0,0.8689,1.0,0.28963333333333335,1.0,0.8688999913110002
2025-09-23 17:00:00+00:00,0.0,0.0,0.0,0.0,0.8074,1.0,0.26913333333333334,1.0,0.8073999919260001
2025-09-24 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.2425,1.0,-0.08083333333333333,1.0,-0.24249999757500004
2025-09-24 19:00:00+00:00,0.0,0.0,0.0,0.0,0.3612,1.0,0.12040000000000001,1.0,0.3611999963880001
2025-09-25 10:00:00+00:00,0.0,0.0,0.0,0.0,0.2732,1.0,0.09106666666666667,1.0,0.27319999726800004
2025-09-28 13:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-09-29 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.5267,1.0,-0.17556666666666665,1.0,-0.526699994733
2025-10-01 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-10-02 10:00:00+00:00,0.0,0.0,0.0,0.0,0.41986666666666667,3.0,0.13995555555555556,3.0,0.41986666526711114
2025-10-07 18:00:00+00:00,0.0,0.0,0.0,0.0,0.4779,1.0,0.1593,1.0,0.4778999952210001
