time;open;high;low;close
2018-05-30;7462.8;7568.3;7260.0;7374.9
2018-05-31;7374.9;7599.3;7330.2;7485.6
2018-06-01;7485.6;7599.1;7350.0;7504.2
2018-06-02;7504.2;7693.6;7434.3;7636.1
2018-06-03;7636.1;7780.0;7589.4;7716.8
2018-06-04;7716.8;7759.1;7442.0;7495.5
2018-06-05;7495.5;7677.1;7350.0;7622.0
2018-06-06;7622.0;7695.0;7482.6;7659.8
2018-06-07;7659.8;7750.0;7630.0;7679.4
2018-06-08;7679.4;7700.0;7530.9;7611.9
2018-06-09;7611.9;7679.6;7455.1;7495.1
2018-06-10;7495.1;7496.8;6621.7;6767.9
2018-06-11;6767.9;6899.7;6629.0;6877.0
2018-06-12;6877.0;6885.6;6450.0;6547.2
2018-06-13;6547.2;6634.3;6122.1;6294.2
2018-06-14;6295.7;6734.8;6264.4;6640.7
2018-06-15;6636.3;6678.1;6355.1;6387.6
2018-06-16;6388.0;6550.0;6324.2;6481.4
2018-06-17;6480.8;6574.6;6425.0;6440.8
2018-06-18;6440.8;6800.0;6359.1;6706.6
2018-06-19;6706.6;6854.3;6658.6;6740.2
2018-06-20;6740.2;6814.0;6515.0;6755.4
2018-06-21;6755.4;6787.6;6679.0;6716.1
2018-06-22;6716.1;6725.3;5950.0;6055.5
2018-06-23;6055.5;6292.4;6034.7;6154.1
2018-06-24;6154.1;6275.0;5650.0;6150.1
2018-06-25;6150.1;6341.4;6066.0;6245.5
2018-06-26;6246.0;6278.8;6033.3;6081.3
2018-06-27;6072.4;6239.9;6000.0;6134.2
2018-06-28;6132.5;6161.1;5820.0;5858.6
2018-06-29;5853.4;6309.0;5787.7;6196.9
2018-06-30;6196.9;6525.0;6190.5;6387.9
2018-07-01;6387.0;6433.3;6254.3;6345.8
2018-07-02;6345.8;6678.7;6275.0;6617.7
2018-07-03;6618.7;6670.0;6467.6;6495.5
2018-07-04;6497.0;6790.0;6399.8;6584.2
2018-07-05;6587.0;6715.2;6450.0;6526.2
2018-07-06;6526.2;6639.2;6450.0;6595.4
2018-07-07;6595.4;6838.5;6503.2;6755.1
2018-07-08;6754.1;6777.1;6680.5;6704.7
2018-07-09;6704.8;6800.0;6610.0;6662.5
2018-07-10;6662.5;6684.2;6276.7;6304.6
2018-07-11;6304.6;6400.6;6279.0;6377.9
2018-07-12;6378.0;6378.0;6073.3;6242.5
2018-07-13;6248.2;6356.0;6126.1;6214.9
2018-07-14;6214.9;6329.5;6187.0;6250.4
2018-07-15;6250.4;6386.9;6234.5;6335.4
2018-07-16;6335.4;6750.0;6328.0;6727.0
2018-07-17;6727.0;7475.0;6667.1;7316.9
2018-07-18;7316.2;7599.0;7234.6;7367.4
2018-07-19;7379.9;7548.8;7280.8;7472.3
2018-07-20;7472.3;7670.5;7238.8;7320.0
2018-07-21;7320.0;7447.9;7200.3;7396.7
2018-07-22;7397.7;7581.9;7320.0;7401.1
2018-07-23;7401.1;7844.9;7375.8;7720.0
2018-07-24;7720.0;8491.1;7695.0;8401.8
2018-07-25;8395.4;8496.6;8062.1;8166.0
2018-07-26;8166.0;8315.0;7840.0;7925.0
2018-07-27;7925.1;8274.8;7800.5;8177.0
2018-07-28;8177.0;8250.0;8072.0;8230.8
2018-07-29;8225.3;8290.2;8125.0;8213.5
2018-07-30;8213.1;8274.9;7850.1;8170.0
2018-07-31;8170.0;8170.0;7634.8;7726.0
2018-08-01;7726.0;7757.7;7423.0;7604.1
2018-08-02;7604.1;7700.0;7455.7;7534.8
2018-08-03;7534.7;7534.7;7254.6;7415.0
2018-08-04;7415.0;7485.9;6927.0;7024.5
2018-08-05;7024.5;7088.4;6880.1;7026.9
2018-08-06;7026.9;7159.9;6833.0;6935.7
2018-08-07;6935.7;7149.0;6659.9;6717.8
2018-08-08;6714.9;6715.0;6120.0;6275.9
2018-08-09;6275.9;6630.5;6179.1;6536.0
2018-08-10;6533.4;6579.1;6010.0;6141.5
2018-08-11;6141.5;6491.1;5969.6;6231.8
2018-08-12;6231.8;6478.0;6158.5;6312.2
2018-08-13;6310.0;6544.7;6142.5;6250.0
2018-08-14;6250.0;6789.8;5890.0;6196.8
2018-08-15;6196.8;6649.0;6186.0;6269.5
2018-08-16;6269.5;6491.8;6213.0;6316.0
2018-08-17;6311.6;6596.7;6289.1;6589.2
2018-08-18;6589.2;6615.8;6301.6;6400.0
2018-08-19;6400.0;6546.9;6317.2;6475.1
2018-08-20;6475.1;6520.0;6224.0;6257.2
2018-08-21;6257.2;6500.0;6241.4;6475.5
2018-08-22;6474.5;6916.5;6210.0;6359.8
2018-08-23;6354.9;6578.2;6329.2;6527.2
2018-08-24;6527.2;6748.0;6451.1;6693.3
2018-08-25;6693.3;6795.0;6660.6;6732.3
2018-08-26;6732.3;6775.0;6560.4;6710.0
2018-08-27;6710.0;6949.8;6648.1;6909.0
2018-08-28;6909.0;7133.7;6860.0;7076.7
2018-08-29;7076.7;7120.0;6886.6;7022.7
2018-08-30;7025.4;7060.0;6776.9;6983.1
2018-08-31;6983.1;7085.9;6888.0;7015.8
2018-09-01;7014.8;7254.0;7014.7;7191.3
2018-09-02;7191.2;7331.1;7127.5;7294.7
2018-09-03;7294.5;7329.9;7183.5;7256.1
2018-09-04;7256.1;7405.9;7219.2;7359.3
2018-09-05;7359.3;7389.4;6638.8;6686.6
2018-09-06;6684.4;6702.3;6250.0;6494.8
2018-09-07;6494.8;6524.8;6318.8;6397.6
2018-09-08;6397.6;6457.7;6073.9;6183.2
2018-09-09;6183.2;6459.4;6137.6;6230.9
2018-09-10;6230.9;6371.3;6230.9;6304.5
2018-09-11;6301.2;6410.9;6162.4;6282.3
2018-09-12;6281.0;6366.4;6195.0;6319.5
2018-09-13;6319.5;6595.9;6319.5;6487.1
2018-09-14;6487.1;6599.8;6388.0;6482.9
2018-09-15;6482.3;6568.4;6465.2;6520.0
2018-09-16;6520.0;6520.1;6342.8;6497.9
2018-09-17;6497.9;6532.1;6202.2;6250.0
2018-09-18;6250.0;6384.9;6225.0;6330.5
2018-09-19;6330.5;6574.0;6102.6;6392.1
2018-09-20;6390.6;6547.2;6339.2;6491.2
2018-09-21;6491.2;6819.5;6480.0;6755.3
2018-09-22;6755.0;6836.4;6625.1;6717.0
2018-09-23;6705.3;6768.0;6660.1;6700.0
2018-09-24;6700.0;6719.9;6545.0;6579.2
2018-09-25;6579.2;6580.0;6318.5;6435.0
2018-09-26;6434.9;6540.7;6372.0;6453.5
2018-09-27;6452.0;6730.0;6430.9;6683.8
2018-09-28;6683.8;6796.2;6529.4;6622.3
2018-09-29;6622.2;6622.2;6450.1;6582.7
2018-09-30;6582.2;6641.0;6518.0;6604.1
2018-10-01;6603.8;6633.3;6490.2;6572.6
2018-10-02;6574.5;6597.0;6436.2;6500.0
2018-10-03;6497.7;6521.1;6397.6;6463.9
2018-10-04;6463.8;6598.9;6461.0;6547.4
2018-10-05;6547.4;6666.6;6494.1;6580.1
2018-10-06;6582.7;6629.0;6545.9;6613.054965
2018-10-07;6613.054965;6640.088;6530.0;6590.6
2018-10-08;6627.0;6762.691633;6570.0;6662.25
2018-10-09;6690.0;6690.0;6600.0;6673.32
2018-10-10;6645.0;6681.690038;6529.0;6634.91
2018-10-11;6621.0;6621.0;6205.01;6245.63
2018-10-12;6277.779845;6360.0;6208.023102;6290.0
2018-10-13;6295.0;6339.3102;6285.2866;6332.93
2018-10-14;6332.92;6342.65;6150.0;6181.8
2018-10-15;6181.9;6820.0;6151.0;6438.5
2018-10-16;6438.5;6490.0;6391.5;6460.4
2018-10-17;6460.3;6469.8;6411.9;6442.5
2018-10-18;6442.3;6487.9;6344.6;6395.4
2018-10-19;6395.2;6406.8;6352.5;6384.2
2018-10-20;6383.4;6429.7;6360.1;6412.3
2018-10-21;6412.0;6457.8;6399.2;6410.0
2018-10-22;6411.1;6428.7;6367.8;6409.6
2018-10-23;6408.7;6418.0;6356.2;6394.4
2018-10-24;6394.4;6466.0;6392.7;6413.9
2018-10-25;6413.9;6419.7;6356.0;6393.0
2018-10-26;6393.1;6450.0;6378.9;6409.3
2018-10-27;6409.2;6422.3;6385.0;6410.4
2018-10-28;6410.3;6433.6;6388.0;6408.1
2018-10-29;6408.1;6423.0;6201.0;6266.3
2018-10-30;6266.2;6299.4;6242.0;6275.0
2018-10-31;6275.0;6377.0;6205.0;6307.5
2018-11-01;6307.5;6367.7;6290.6;6339.9
2018-11-02;6341.7;6378.3;6318.2;6346.2
2018-11-03;6346.2;6347.6;6300.6;6331.4
2018-11-04;6331.4;6471.6;6316.3;6419.9
2018-11-05;6419.9;6443.3;6370.2;6405.9
2018-11-06;6405.9;6455.2;6390.2;6451.3
2018-11-07;6451.3;6552.9;6448.6;6503.3
2018-11-08;6503.3;6515.7;6380.6;6408.8
2018-11-09;6408.8;6419.7;6310.0;6335.4
2018-11-10;6335.4;6375.0;6331.6;6349.0
2018-11-11;6349.0;6364.5;6275.1;6358.2
2018-11-12;6358.2;6385.0;6290.8;6327.3
2018-11-13;6327.3;6329.1;6250.0;6260.0
2018-11-14;6260.0;6300.0;5330.0;5600.9
2018-11-15;5600.9;5647.8;5206.1;5570.6
2018-11-16;5570.6;5610.0;5413.0;5514.4
2018-11-17;5516.9;5549.5;5457.2;5499.3
2018-11-18;5499.3;5698.0;5499.3;5560.9
2018-11-19;5561.0;5563.5;4700.0;4741.2
2018-11-20;4740.8;4891.9;4028.8;4361.4
2018-11-21;4361.4;4635.7;4240.9;4548.2
2018-11-22;4543.3;4589.9;4070.0;4262.6
2018-11-23;4269.4;4364.8;4089.4;4286.4
2018-11-24;4286.4;4373.2;3685.0;3780.0
2018-11-25;3775.0;4126.9;3456.0;3932.9
2018-11-26;3932.2;4067.8;3516.1;3727.1
2018-11-27;3727.1;3829.0;3561.6;3770.7
2018-11-28;3770.7;4397.6;3770.7;4219.8
2018-11-29;4219.8;4441.0;4066.0;4241.9
2018-11-30;4241.9;4300.0;3856.9;3969.4
2018-12-01;3969.4;4286.6;3905.7;4138.4
2018-12-02;4138.4;4262.9;4025.1;4101.9
2018-12-03;4101.9;4117.0;3732.6;3832.7
2018-12-04;3832.7;4059.3;3728.7;3904.7
2018-12-05;3904.7;3916.3;3653.0;3694.3
2018-12-06;3697.1;3851.1;3412.0;3435.5
2018-12-07;3432.6;3600.0;3208.0;3379.3
2018-12-08;3379.0;3498.9;3251.3;3396.9
2018-12-09;3396.9;3636.0;3359.9;3539.5
2018-12-10;3539.5;3596.0;3370.11;3432.88
2018-12-11;3434.01;3445.0;3294.5;3348.1
2018-12-12;3347.1;3489.4;3323.6;3435.2
2018-12-13;3433.1;3438.2;3217.7;3260.0
2018-12-14;3260.0;3308.6;3134.0;3194.9
2018-12-15;3192.9;3225.0;3120.0;3180.1
2018-12-16;3180.1;3265.0;3159.0;3189.7
2018-12-17;3189.7;3587.9;3184.0;3502.0
2018-12-18;3502.0;3690.9;3433.9;3669.1
2018-12-19;3668.6;3920.0;3645.6;3683.6
2018-12-20;3682.0;4178.0;3651.0;4074.4
2018-12-21;4074.5;4164.0;3769.2;3838.5
2018-12-22;3838.5;4022.6;3788.3;3981.3
2018-12-23;3979.8;4062.5;3910.0;3940.2
2018-12-24;3945.7;4239.9;3941.6;4033.6
2018-12-25;4033.6;4040.0;3671.5;3778.5
2018-12-26;3778.5;3860.0;3680.2;3808.2
2018-12-27;3809.2;3840.0;3565.9;3588.6
2018-12-28;3588.6;4028.6;3575.0;3890.5
2018-12-29;3890.1;3952.9;3645.0;3725.0
2018-12-30;3726.2;3871.6;3681.0;3832.4
2018-12-31;3829.9;3837.0;3621.6;3691.9
2019-01-01;3690.9;4499.3;3643.7;3820.1
2019-01-02;3820.1;3920.0;3767.2;3886.2
2019-01-03;3887.8;3895.5;3721.9;3786.5
2019-01-04;3786.5;3856.9;3728.8;3823.7
2019-01-05;3823.6;3874.7;3772.1;3796.6
2019-01-06;3795.2;4083.9;3760.4;4041.1
2019-01-07;4041.0;4078.9;3965.0;4005.3
2019-01-08;4003.7;4113.9;3935.0;3992.9
2019-01-09;3993.0;4039.8;3966.0;3999.9
2019-01-10;3999.9;4035.5;3550.0;3623.5
2019-01-11;3623.5;3694.9;3560.5;3635.1
2019-01-12;3635.1;3652.4;3562.7;3616.5
2019-01-13;3616.5;3644.8;3375.0;3512.6
2019-01-14;3512.6;3717.0;3506.9;3664.8
2019-01-15;3664.7;3685.5;3550.0;3587.0
2019-01-16;3586.1;3669.5;3573.4;3606.6
2019-01-17;3606.6;3660.0;3540.5;3644.0
2019-01-18;3641.2;3644.8;3576.0;3612.2
2019-01-19;3612.2;3950.0;3606.1;3683.0
2019-01-20;3683.0;3702.5;3468.7;3530.6
2019-01-21;3533.4;3565.0;3487.8;3533.4
2019-01-22;3533.4;3607.5;3440.0;3575.8
2019-01-23;3575.8;3613.2;3521.7;3556.1
2019-01-24;3556.1;3591.0;3531.3;3571.3
2019-01-25;3571.3;3577.4;3511.6;3560.1
2019-01-26;3560.1;3673.0;3535.6;3556.2
2019-01-27;3556.2;3562.2;3470.8;3533.4
2019-01-28;3533.5;3537.0;3373.8;3431.0
2019-01-29;3431.0;3440.0;3343.3;3395.0
2019-01-30;3393.4;3465.1;3371.3;3435.4
2019-01-31;3435.4;3478.1;3395.2;3409.6
2019-02-01;3409.6;3460.0;3373.1;3437.2
2019-02-02;3436.6;3494.1;3414.0;3466.0
2019-02-03;3467.7;3473.0;3388.6;3415.2
2019-02-04;3416.9;3437.8;3396.9;3413.9
2019-02-05;3413.9;3433.8;3397.8;3429.5
2019-02-06;3429.5;3445.0;3337.0;3367.4
2019-02-07;3367.4;3382.4;3348.1;3360.3
2019-02-08;3360.3;3704.9;3341.4;3622.0
2019-02-09;3622.1;3744.2;3589.6;3625.7
2019-02-10;3625.7;3657.1;3578.2;3647.1
2019-02-11;3647.1;3650.7;3577.7;3591.7
2019-02-12;3591.7;3620.0;3538.2;3588.9
2019-02-13;3588.9;3632.2;3560.0;3574.0
2019-02-14;3574.0;3589.3;3532.1;3562.3
2019-02-15;3562.3;3616.1;3546.8;3567.4
2019-02-16;3567.4;3613.3;3562.7;3580.1
2019-02-17;3580.1;3675.0;3552.7;3625.1
2019-02-18;3625.1;3926.0;3617.0;3870.7
2019-02-19;3870.7;3975.0;3838.2;3888.1
2019-02-20;3888.5;3962.5;3865.7;3942.0
2019-02-21;3942.0;3986.0;3863.2;3897.1
2019-02-22;3897.1;3954.6;3884.7;3940.5
2019-02-23;3940.5;4160.1;3911.0;4113.3
2019-02-24;4113.3;4190.3;3625.0;3732.2
2019-02-25;3732.2;3860.3;3732.2;3819.8
2019-02-26;3819.6;3829.9;3764.0;3796.2
2019-02-27;3796.2;3827.9;3652.6;3799.1
2019-02-28;3799.1;3885.0;3756.4;3793.7
2019-03-01;3793.6;3843.0;3785.8;3804.7
2019-03-02;3804.6;3818.5;3754.3;3809.9
2019-03-03;3809.9;3822.4;3755.4;3785.7
2019-03-04;3785.7;3805.2;3670.9;3700.1
2019-03-05;3700.1;3875.1;3690.6;3844.9
2019-03-06;3844.9;3895.7;3805.0;3851.7
2019-03-07;3851.7;3891.4;3829.9;3854.0
2019-03-08;3854.0;3910.0;3760.3;3844.3
2019-03-09;3844.3;3947.0;3836.7;3919.2
2019-03-10;3919.2;3919.2;3863.7;3897.9
2019-03-11;3897.9;3911.2;3815.5;3850.7
2019-03-12;3850.7;3879.6;3800.4;3863.1
2019-03-13;3863.1;3873.5;3826.2;3853.4
2019-03-14;3851.3;3907.0;3781.6;3853.9
2019-03-15;3853.9;3909.8;3846.8;3900.2
2019-03-16;3900.2;4042.5;3899.7;3989.2
2019-03-17;3989.5;3989.6;3937.4;3965.0
2019-03-18;3965.0;4019.9;3935.2;3969.6
2019-03-19;3969.6;4010.0;3950.0;4000.0
2019-03-20;3999.9;4048.8;3963.4;4032.1
2019-03-21;4032.1;4064.4;3871.3;3972.4
2019-03-22;3972.5;3999.0;3960.0;3982.1
2019-03-23;3982.1;4000.4;3961.0;3982.5
2019-03-24;3982.5;3982.5;3944.4;3969.3
2019-03-25;3968.6;3976.6;3855.5;3905.9
2019-03-26;3905.9;3921.6;3882.8;3918.9
2019-03-27;3919.0;4037.3;3913.0;4025.8
2019-03-28;4025.8;4025.8;3994.8;4013.8
2019-03-29;4013.3;4100.0;4005.9;4088.9
2019-03-30;4088.4;4130.0;4040.0;4090.9
2019-03-31;4090.9;4100.0;4073.7;4095.2
2019-04-01;4095.2;4148.6;4051.7;4137.8
2019-04-02;4137.9;5142.9;4133.1;4902.9
2019-04-03;4899.4;5362.7;4751.0;4972.2
2019-04-04;4971.2;5075.1;4782.1;4905.7
2019-04-05;4905.7;5091.9;4886.0;5038.1
2019-04-06;5038.1;5240.0;4895.9;5044.4
2019-04-07;5044.4;5270.0;5015.7;5194.2
2019-04-08;5194.2;5359.8;5125.5;5285.1
2019-04-09;5285.1;5287.7;5144.9;5190.8
2019-04-10;5190.8;5464.0;5167.8;5321.0
2019-04-11;5321.0;5343.4;4960.1;5041.7
2019-04-12;5041.7;5115.9;4920.0;5078.8
2019-04-13;5077.3;5122.0;5036.1;5065.6
2019-04-14;5065.6;5190.1;5008.0;5158.4
2019-04-15;5159.1;5188.7;4942.8;5034.8
2019-04-16;5034.8;5245.0;5017.9;5204.1
2019-04-17;5204.0;5300.0;5175.1;5224.9
2019-04-18;5224.9;5325.0;5222.1;5282.8
2019-04-19;5282.8;5366.5;5191.9;5286.0
2019-04-20;5286.0;5359.0;5257.0;5316.5
2019-04-21;5320.3;5347.8;5200.0;5297.0
2019-04-22;5294.7;5453.3;5245.0;5384.0
2019-04-23;5384.0;5645.0;5363.3;5525.4
2019-04-24;5525.4;5627.9;5375.3;5442.2
2019-04-25;5442.2;5510.5;4357.1;5128.7
2019-04-26;5128.7;5290.0;5043.3;5153.0
2019-04-27;5154.5;5216.5;5116.7;5168.5
2019-04-28;5168.5;5215.4;5100.2;5156.1
2019-04-29;5156.2;5194.2;5061.1;5149.0
2019-04-30;5152.8;5297.0;5131.1;5272.2
2019-05-01;5272.2;5359.3;5270.0;5323.3
2019-05-02;5323.2;5421.9;5309.6;5390.0
2019-05-03;5390.0;5796.0;5368.7;5660.0
2019-05-04;5660.0;5840.0;5525.0;5763.5
2019-05-05;5765.6;5779.9;5627.6;5716.9
2019-05-06;5719.1;5752.0;5563.4;5687.4
2019-05-07;5687.6;5967.8;5687.6;5744.0
2019-05-08;5744.0;5983.2;5660.0;5939.6
2019-05-09;5942.0;6174.0;5933.2;6151.4
2019-05-10;6151.4;6430.0;6110.1;6337.9
2019-05-11;6339.5;7450.0;6338.0;7209.9
2019-05-12;7209.9;7588.0;6724.1;6973.9
2019-05-13;6970.1;8169.3;6870.0;7816.3
2019-05-14;7817.1;8339.9;7620.0;7993.7
2019-05-15;7993.7;8296.9;7829.6;8203.0
2019-05-16;8203.0;8370.0;7650.0;7880.7
2019-05-17;7880.7;7946.2;6636.0;7350.0
2019-05-18;7353.9;7494.2;7205.0;7266.8
2019-05-19;7265.0;8300.0;7257.0;8194.9
2019-05-20;8197.2;8198.2;7567.2;8005.0
2019-05-21;7999.2;8116.0;7807.0;7951.9
2019-05-22;7951.7;8050.0;7510.0;7622.1
2019-05-23;7623.1;7986.6;7470.0;7878.9
2019-05-24;7880.5;8173.7;7800.2;8000.0
2019-05-25;8000.0;8161.0;7946.9;8066.5
2019-05-26;8067.4;8788.0;7896.2;8736.3
2019-05-27;8736.3;8953.4;8662.7;8778.7
2019-05-28;8778.7;8814.6;8200.0;8720.1
2019-05-29;8720.1;8752.4;8429.1;8663.2
2019-05-30;8663.2;9094.4;7988.8;8269.6
2019-05-31;8272.0;8591.1;8110.1;8552.9
2019-06-01;8552.9;8622.5;8461.6;8549.9
2019-06-02;8549.9;8841.3;8540.8;8742.5
2019-06-03;8740.0;8746.0;8039.0;8120.0
2019-06-04;8103.6;8104.7;7425.0;7670.0
2019-06-05;7668.9;7934.8;7565.0;7787.1
2019-06-06;7787.8;7875.0;7440.0;7804.3
2019-06-07;7799.0;8131.6;7765.0;8000.5
2019-06-08;8000.5;8060.6;7785.2;7928.7
2019-06-09;7928.7;7960.0;7510.0;7642.1
2019-06-10;7638.5;8076.7;7525.0;8019.9
2019-06-11;8019.9;8052.0;7715.0;7921.4
2019-06-12;7921.4;8286.8;7823.1;8171.0
2019-06-13;8171.0;8344.9;8005.0;8237.6
2019-06-14;8237.6;8740.0;8175.0;8694.0
2019-06-15;8694.0;8912.0;8620.3;8856.8
2019-06-16;8856.8;9390.0;8456.0;8976.1
2019-06-17;8976.0;9470.0;8971.9;9335.0
2019-06-18;9335.0;9355.0;8943.0;9080.5
2019-06-19;9077.3;9323.3;9040.0;9277.1
2019-06-20;9277.1;9600.0;9213.2;9534.3
2019-06-21;9534.3;10250.0;9533.2;10219.2
2019-06-22;10216.2;11216.8;10000.0;10663.8
2019-06-23;10663.6;11286.8;10474.0;10814.1
2019-06-24;10812.1;11102.6;10511.0;11020.6
2019-06-25;11020.6;11800.0;11007.5;11765.1
2019-06-26;11765.1;13875.7;11540.1;12933.7
2019-06-27;12933.2;13360.9;10300.0;11148.0
2019-06-28;11161.9;12450.0;10723.3;12360.0
2019-06-29;12360.0;12436.2;11172.6;11865.1
2019-06-30;11865.1;12200.0;10650.0;10752.3
2019-07-01;10749.4;11239.0;9900.0;10575.9
2019-07-02;10575.9;10947.3;9666.0;10837.3
2019-07-03;10837.2;12037.0;10807.3;11979.8
2019-07-04;11984.7;12064.4;10601.0;11148.3
2019-07-05;11145.0;11482.9;10736.0;11006.0
2019-07-06;11006.0;11728.5;10945.6;11233.5
2019-07-07;11234.2;11631.2;11000.0;11480.7
2019-07-08;11480.7;12404.6;11323.7;12298.0
2019-07-09;12299.7;12826.5;12127.0;12570.5
2019-07-10;12562.9;13197.8;11555.0;12096.2
2019-07-11;12096.2;12096.2;10957.0;11343.5
2019-07-12;11346.1;11930.2;11091.3;11798.1
2019-07-13;11798.1;11844.5;10800.1;11381.5
2019-07-14;11381.5;11513.6;10275.1;10621.1
2019-07-15;10621.1;11078.3;9789.0;10840.4
2019-07-16;10840.8;11038.1;9365.0;9420.3
2019-07-17;9420.3;9979.4;9099.0;9703.9
2019-07-18;9703.9;10800.0;9250.1;10636.6
2019-07-19;10647.2;10775.0;10122.0;10535.2
2019-07-20;10530.8;11210.0;10379.5;10774.9
2019-07-21;10774.7;10842.2;10188.0;10595.3
2019-07-22;10595.3;10685.1;10071.0;10323.9
2019-07-23;10324.0;10328.9;9800.0;9840.6
2019-07-24;9840.6;9919.6;9500.1;9769.8
2019-07-25;9769.8;10187.4;9734.6;9878.0
2019-07-26;9878.0;9911.3;9625.2;9852.0
2019-07-27;9850.9;10204.6;9269.1;9471.8
2019-07-28;9471.8;9630.0;9120.0;9531.7
2019-07-29;9536.2;9709.7;9375.0;9499.9
2019-07-30;9499.9;9766.1;9381.3;9594.1
2019-07-31;9594.0;10135.8;9575.0;10090.1
2019-08-01;10090.3;10530.0;9882.4;10408.9
2019-08-02;10408.9;10665.4;10327.9;10531.5
2019-08-03;10531.5;10928.0;10507.0;10809.9
2019-08-04;10809.9;11078.7;10539.9;10972.4
2019-08-05;10977.6;11940.0;10973.0;11799.6
2019-08-06;11799.6;12340.0;11200.0;11458.8
2019-08-07;11458.1;12173.8;11387.0;11962.7
2019-08-08;11962.7;12065.0;11472.6;11982.6
2019-08-09;11992.9;12042.0;11660.0;11857.6
2019-08-10;11859.6;11975.0;11230.2;11284.7
2019-08-11;11284.7;11581.0;11101.9;11526.7
2019-08-12;11539.7;11550.2;11235.0;11384.2
2019-08-13;11386.0;11442.6;10751.0;10857.0
2019-08-14;10857.0;10862.0;9900.0;10018.0
2019-08-15;10018.0;10450.0;9490.0;10304.5
2019-08-16;10300.9;10535.0;9728.0;10362.1
2019-08-17;10362.2;10475.0;9999.9;10211.8
2019-08-18;10211.8;10502.4;10065.0;10326.4
2019-08-19;10326.4;10950.0;10267.5;10921.8
2019-08-20;10921.4;10959.0;10560.1;10759.9
2019-08-21;10759.9;10800.0;9853.2;10125.0
2019-08-22;10125.0;10233.9;9752.2;10107.9
2019-08-23;10107.9;10478.6;10037.7;10406.3
2019-08-24;10407.5;10421.4;9883.4;10140.5
2019-08-25;10140.5;10398.6;9910.1;10134.5
2019-08-26;10134.5;10697.9;10134.5;10364.6
2019-08-27;10364.4;10387.9;10033.0;10177.3
2019-08-28;10180.0;10297.7;9533.0;9716.1
2019-08-29;9716.1;9716.1;9314.4;9484.3
2019-08-30;9484.3;9708.0;9350.5;9578.0
2019-08-31;9577.9;9690.0;9400.0;9604.3
2019-09-01;9604.3;9850.0;9540.8;9764.9
2019-09-02;9765.0;10490.0;9752.8;10389.5
2019-09-03;10389.6;10785.6;10271.6;10614.6
2019-09-04;10619.7;10892.1;10319.0;10584.9
2019-09-05;10584.9;10662.4;10457.3;10574.9
2019-09-06;10574.9;10947.0;10145.3;10311.8
2019-09-07;10307.5;10569.1;10307.5;10483.4
2019-09-08;10483.4;10599.1;10240.9;10408.6
2019-09-09;10408.6;10523.0;10051.0;10314.5
2019-09-10;10314.5;10388.0;9938.1;10094.5
2019-09-11;10097.0;10250.0;9886.5;10160.7
2019-09-12;10160.7;10479.9;10040.1;10420.0
2019-09-13;10419.8;12000.0;8000.0;10362.1
2019-09-14;10362.1;10440.0;10210.7;10363.2
2019-09-15;10363.5;10380.0;10270.1;10311.3
2019-09-16;10311.3;10374.7;10000.0;10260.6
2019-09-17;10260.7;10276.3;10134.7;10190.0
2019-09-18;10190.0;10259.9;10041.8;10157.6
2019-09-19;10157.7;10375.0;9633.8;10274.4
2019-09-20;10274.4;10310.0;10069.0;10173.3
2019-09-21;10173.8;10175.1;9903.7;9978.4
2019-09-22;9978.4;10080.0;9850.0;10029.1
2019-09-23;10029.2;10045.4;9615.0;9686.9
2019-09-24;9696.0;9776.0;8046.0;8536.7
2019-09-25;8536.7;8743.6;8000.0;8439.0
2019-09-26;8439.0;8465.7;7730.0;8060.3
2019-09-27;8060.3;8290.0;7850.0;8196.0
2019-09-28;8196.0;8426.0;8024.9;8213.5
2019-09-29;8214.0;8240.3;7909.0;8053.1
2019-09-30;8053.3;8363.0;7655.0;8310.0
2019-10-01;8310.0;8540.0;8201.8;8323.0
2019-10-02;8323.0;8389.0;8168.2;8382.3
2019-10-03;8382.3;8411.7;8070.1;8238.1
2019-10-04;8238.1;8248.0;8001.0;8152.2
2019-10-05;8152.2;8211.4;8023.3;8148.4
2019-10-06;8150.8;8181.6;7780.0;7863.0
2019-10-07;7863.0;8316.2;7769.7;8213.4
2019-10-08;8213.4;8348.0;8112.1;8189.6
2019-10-09;8189.6;8690.0;8118.1;8590.8
2019-10-10;8589.9;8660.0;8456.8;8588.6
2019-10-11;8588.6;8932.5;8230.3;8270.6
2019-10-12;8270.6;8419.9;8265.0;8305.1
2019-10-13;8305.1;8470.5;8144.4;8280.0
2019-10-14;8280.0;8421.6;8214.6;8354.6
2019-10-15;8354.6;8419.1;8060.5;8164.5
2019-10-16;8164.5;8176.2;7916.0;8000.0
2019-10-17;8000.0;8136.4;7938.8;8077.1
2019-10-18;8077.1;8113.9;7821.0;7956.4
2019-10-19;7956.3;8104.7;7878.6;7958.9
2019-10-20;7958.9;8305.0;7882.5;8240.2
2019-10-21;8240.1;8387.3;8136.0;8217.8
2019-10-22;8217.8;8325.0;8000.0;8020.6
2019-10-23;8020.6;8050.3;7302.0;7475.0
2019-10-24;7475.0;7520.0;7360.0;7428.5
2019-10-25;7428.5;8788.0;7400.0;8665.2
2019-10-26;8669.4;10580.5;8646.6;9258.2
2019-10-27;9258.2;9821.0;9106.3;9543.1
2019-10-28;9543.1;9936.5;9187.6;9218.7
