datetime,sentiment_mean_BTC,sentiment_mean_MACRO,sentiment_mean_TECH,sentiment_count_BTC,sentiment_count_MACRO,sentiment_count_TECH,sentiment_std_BTC,sentiment_std_MACRO,sentiment_std_TECH,sentiment_total_mean,total_count,sentiment_mean_BTC_roll_mean,sentiment_mean_BTC_roll_std,sentiment_mean_BTC_shock,sentiment_mean_BTC_momentum,sentiment_mean_MACRO_roll_mean,sentiment_mean_MACRO_roll_std,sentiment_mean_MACRO_shock,sentiment_mean_MACRO_momentum,sentiment_mean_TECH_roll_mean,sentiment_mean_TECH_roll_std,sentiment_mean_TECH_shock,sentiment_mean_TECH_momentum,sentiment_total_mean_roll_mean,sentiment_total_mean_roll_std,sentiment_total_mean_shock,sentiment_total_mean_momentum,sentiment_mean_BTC_lag1,sentiment_mean_MACRO_lag1,sentiment_mean_TECH_lag1,sentiment_total_mean_lag1,div_btc_macro,news_ratio_btc_macro,fear_greed_index,future_return,target_up
2025-11-12 10:00:00+00:00,0.2805697843170165,0.295030091342926,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.2902099890009562,6,0.1129766458457991,0.1263479726853965,0,0.084268133983612,0.3133328377880368,0.3969185496487067,0,0.4681807245699564,-0.3191265286091395,0.394847954221017,0,0.0,0.1330076296159783,0.1945515053178478,0,0.2522450316220238,0.1963016503334045,-0.1731506332270304,0.0,0.0379649573789324,-0.0144603070259094,0.4999998750000312,24.0,0.0010888634630052962,1
2025-11-12 11:00:00+00:00,-0.2981735060806274,0.1958618779373168,-0.0352113447737693,5.0,4.0,4.0,0.0,0.0,0.0,-0.0652511844422266,13,0.1439386068081855,0.1382901675652553,-1,-0.5787432903976439,0.3140542794084549,0.396873616003885,0,-0.0991682134056091,-0.267520910609109,0.411674571437399,0,-0.0352113447737693,0.1710305181378085,0.1957133598956638,0,-0.3554611734431828,0.2805697843170165,0.295030091342926,0.0,0.2902099890009562,-0.4940353840179443,1.249999687500078,24.0,0.00024287055856420103,1
2025-11-12 12:00:00+00:00,0.0328268833184242,-0.399913276421229,0.2849143724489212,4.0,3.0,2.0,0.0,0.0,0.0,-0.0554003945657942,9,0.1013423916538101,0.2147823540572109,0,0.3310003893990516,0.3439973166272754,0.3753435455355171,0,-0.5957751543585459,-0.2725511027196475,0.4080602270796538,0,0.3201257172226905,0.1633912937392569,0.2048676022641566,0,0.0098507898764324,-0.2981735060806274,0.1958618779373168,-0.0352113447737693,-0.0652511844422266,0.4327401597396532,1.333332888889037,24.0,-0.00018663165101395762,0
2025-11-12 13:00:00+00:00,-0.0662936389716466,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0662936389716466,3,0.106031946413585,0.2125476059441626,0,-0.0991205222900708,0.1830843752890541,0.4225237395866599,0,0.399913276421229,-0.1632399604814393,0.4440457329406428,0,-0.2849143724489212,0.0861727908422365,0.1604369537467256,0,-0.0108932444058524,0.0328268833184242,-0.399913276421229,0.2849143724489212,-0.0554003945657942,-0.0662936389716466,,24.0,-0.010477132878921158,0
2025-11-12 14:00:00+00:00,0.1585023538208008,0.713091908305486,0.3966426877784729,7.0,3.0,4.0,0.0,0.0,0.0,0.3453830680554253,14,0.0965614265604927,0.2194251608368499,0,0.2247959927924474,0.1672795704421543,0.4277226707893978,0,0.713091908305486,-0.0568316405149868,0.3633565800631644,0,0.3966426877784729,0.0853400911049148,0.1613374773439314,0,0.411676707027072,-0.0662936389716466,0.0,0.0,-0.0662936389716466,-0.5545895544846852,2.333332555555814,24.0,-0.016641963426371587,0
2025-11-12 15:00:00+00:00,0.2219005596775478,-0.0358250983079274,0.13404,9.0,3.0,2.0,0.0,0.0,0.0,0.1541221244410106,14,0.0771339151361556,0.204491815253447,0,0.063398205856747,0.2240270189898354,0.4745125957485082,0,-0.7489170066134134,-0.026949827975205,0.3940966974126708,0,-0.2626026877784729,0.0944468321263825,0.1754463228540199,0,-0.1912609436144147,0.1585023538208008,0.713091908305486,0.3966426877784729,0.3453830680554253,0.2577256579854752,2.9999990000003334,24.0,-0.007001014966100838,0
2025-11-12 16:00:00+00:00,0.3690616682453155,0.8182867643070221,0.1402303031098842,5.0,1.0,8.0,0.0,0.0,0.0,0.2703883950294767,14,0.0750905837735599,0.2027010592440662,0,0.1471611085677676,0.0850135528042202,0.3592837269504869,1,0.8541118626149495,0.1114836736362321,0.1686751885453526,0,0.0061903031098842,0.0915335601280938,0.1740590357682831,0,0.116266270588466,0.2219005596775478,-0.0358250983079274,0.13404,0.1541221244410106,-0.4492250960617066,4.999995000005001,24.0,0.0029027476058491875,1
2025-11-12 17:00:00+00:00,-0.356523137439092,0.1043665927982329,0.1635703742427826,3.0,2.0,5.0,0.0,0.0,0.0,-0.0042984355506897,10,0.0997705863324043,0.2287609650110757,0,-0.7255848056844074,0.2266474667376563,0.4291713867897685,0,-0.7139201715087891,0.1315165740805013,0.1613982935174436,0,0.0233400711328983,0.1247369083638858,0.1840206093639782,0,-0.2746868305801664,0.3690616682453155,0.8182867643070221,0.1402303031098842,0.2703883950294767,-0.4608897302373249,1.499999250000375,24.0,-0.0016796052288893248,0
2025-11-12 18:00:00+00:00,0.0891240930143992,-0.2897666311645508,0.0162267901786168,6.0,2.0,6.0,0.0,0.0,0.0,0.0037551454877853,14,0.0087573117958174,0.2681794094895761,0,0.4456472304534912,0.1994098240884144,0.4301572735597582,0,-0.3941332239627838,0.1548837704008988,0.1506680184499997,0,-0.1473435840641657,0.0826642762850793,0.1732337260261885,0,0.008053581038475,-0.356523137439092,0.1043665927982329,0.1635703742427826,-0.0042984355506897,0.37889072417895,2.99999850000075,24.0,-0.002946469355931125,0
2025-11-12 19:00:00+00:00,0.019886417729514,0.0055160208320617,0.21267,7.0,2.0,1.0,0.0,0.0,0.0,0.0362906965770721,10,0.0640855402379641,0.2317847336676763,0,-0.0692376752848852,0.1300343227881476,0.4682951304404645,0,0.2952826519966126,0.1622320753940968,0.1407815878995292,0,0.1964432098213831,0.0925223234179382,0.1651902654242459,0,0.0325355510892868,0.0891240930143992,-0.2897666311645508,0.0162267901786168,0.0037551454877853,0.0143703968974522,3.499998250000875,24.0,0.0023706579489120028,1
2025-11-12 20:00:00+00:00,0.1540078363027572,0.0,0.13212,10.0,0.0,1.0,0.0,0.0,0.0,0.1520180330025066,11,0.0622369022966912,0.2321269455602587,0,0.1341214185732432,0.1879527938243321,0.4137190028206684,0,-0.0055160208320617,0.1519114507585366,0.132705290102356,0,-0.08055,0.1056210507240619,0.1548153585769142,0,0.1157273364254344,0.019886417729514,0.0055160208320617,0.21267,0.0362906965770721,0.1540078363027572,,24.0,0.003644602048857415,1
2025-11-12 21:00:00+00:00,-0.1101014942538738,-0.3760470674896239,-0.023487907260259,8.0,1.0,3.0,0.0,0.0,0.0,-0.1106102286084492,12,0.093708541621606,0.2266664468802278,0,-0.264109330556631,0.1879527938243321,0.4137190028206684,0,-0.3760470674896239,0.1707857364728223,0.1158196199195799,0,-0.155607907260259,0.1368084324346553,0.1351519031148717,0,-0.2626282616109558,0.1540078363027572,0.0,0.13212,0.1520180330025066,0.2659455732357501,7.999992000008,24.0,0.0008518991068799942,1
2025-11-12 22:00:00+00:00,-0.2395627382596333,0.2360088143126169,0.1932699999999999,3.0,3.0,3.0,0.0,0.0,0.0,0.0632386920176611,9,0.055336563325224,0.2363963833773889,0,-0.1294612440057595,0.0323615115678878,0.3872649187946689,0,0.6120558818022408,0.1107670800387178,0.0836663198914348,0,0.2167579072602589,0.0716665329112446,0.1275438272299818,0,0.1738489206261104,-0.1101014942538738,-0.3760470674896239,-0.023487907260259,-0.1106102286084492,-0.4755715525722502,0.9999996666667778,24.0,-0.0030418683465258667,0
2025-11-12 23:00:00+00:00,0.0,-0.2722971919981638,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.2722971919981638,3,-0.0105867649515161,0.2463399876729505,0,0.2395627382596333,0.071194927656537,0.3928764171015479,0,-0.5083060063107807,0.1192285086101463,0.0892228026621961,0,-0.1932699999999999,0.0586831854221947,0.1222679434209166,-1,-0.335535884015825,-0.2395627382596333,0.2360088143126169,0.1932699999999999,0.0632386920176611,0.2722971919981638,,24.0,0.001871804506101249,1
2025-11-13 00:00:00+00:00,0.3380101295057933,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3380101295057933,3,-0.0633098604151326,0.1828575995853635,1,0.3380101295057933,-0.084602780387061,0.2295072321812224,0,0.2722971919981638,0.0991956081658772,0.0989354952154042,0,0.0,-0.0188433270103253,0.1368412057112761,1,0.6103073215039572,0.0,-0.2722971919981638,0.0,-0.2722971919981638,0.3380101295057933,,15.0,0.0009503528970546959,1
2025-11-13 01:00:00+00:00,0.15083,0.0943289549398422,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.1282295819759369,5,0.0359091777198509,0.1856493990225978,0,-0.1871801295057932,-0.0995122936439514,0.2183016143966835,0,0.0943289549398422,0.0758284118454796,0.1005011363168875,0,0.0,0.0300578965691722,0.1926770274189511,0,-0.2097805475298563,0.3380101295057933,0.0,0.0,0.3380101295057933,0.0565010450601577,1.499999250000375,15.0,0.0009455272344212062,1
2025-11-13 02:00:00+00:00,0.0,-0.4545850174999236,0.075,0.0,1.0,1.0,0.0,0.0,0.0,-0.1897925087499617,2,0.0447243072892224,0.1900110605391067,0,-0.15083,-0.0446414956290381,0.2106480692500954,0,-0.5489139724397658,0.0735102989628201,0.1022764632521775,0,0.075,0.0478399589246224,0.1955671471557714,0,-0.3180220907258987,0.15083,0.0943289549398422,0.0,0.1282295819759369,0.4545850174999236,,15.0,0.0011043595253703575,1
2025-11-13 03:00:00+00:00,0.12129,0.9389323497676848,-0.18372,1.0,1.0,1.0,0.0,0.0,0.0,0.2921674499225616,3,0.0418833904707204,0.1905920888570271,0,0.12129,-0.1103702153907503,0.2586927769022945,1,1.3935173672676084,0.0538431561056772,0.0823529708748913,-1,-0.25872,0.0155423581636175,0.2154502701351296,0,0.4819599586725234,0.0,-0.4545850174999236,0.075,-0.1897925087499617,-0.8176423497676848,0.999999000001,15.0,-0.00020359661246560634,0
2025-11-13 04:00:00+00:00,-0.3813322007656097,-0.3436688004604975,0.15318,1.0,6.0,1.0,0.0,0.0,0.0,-0.2862706254410744,8,0.0372094138560408,0.1877643300751155,-1,-0.5026222007656097,0.0237629774332046,0.4768724518168974,0,-1.2826011502281824,0.0087231561056772,0.1131005149710928,0,0.3369,0.0355637034379111,0.2357974996720592,0,-0.578438075363636,0.12129,0.9389323497676848,-0.18372,0.2921674499225616,-0.0376634003051121,0.1666666388888935,15.0,0.009666934267979821,1
2025-11-13 05:00:00+00:00,0.8297152049160004,0.3887852297123273,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.4517752261699949,7,-0.0015378299313499,0.2430705655790226,1,1.21104740568161,0.0283884441516512,0.4724849709425588,0,0.7324540301728248,0.0339614285714285,0.1239097744904965,0,-0.15318,0.0104693610332504,0.2618540305206971,0,0.7380458516110693,-0.3813322007656097,-0.3436688004604975,0.15318,-0.2862706254410744,0.440929975203673,0.1666666388888935,15.0,0.003968800361487723,1
2025-11-13 06:00:00+00:00,0.0,0.1821957121181488,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0910978560590744,2,0.1512161619508834,0.3709198196852378,0,-0.8297152049160004,0.0502136463516099,0.4869800706700346,0,-0.2065895175941785,0.0063514285714285,0.1021108599233485,0,0.0,0.0659745801978695,0.3113962263284422,0,-0.3606773701109205,0.8297152049160004,0.3887852297123273,0.0,0.4517752261699949,-0.1821957121181488,0.999999000001,15.0,-0.0007813503549879419,0
2025-11-13 07:00:00+00:00,0.2907146428108215,-0.8109217090034484,-0.18627,2.0,1.0,1.0,0.0,0.0,0.0,-0.1039406058454513,4,0.1512161619508834,0.3709198196852378,0,0.2907146428108215,0.1151412040825117,0.4666894838361269,0,-0.9931174211215972,0.0063514285714285,0.1021108599233485,0,-0.18627,0.1178881584917607,0.2736006543839603,0,-0.1950384619045257,0.0,0.1821957121181488,0.0,0.0910978560590744,1.10163635181427,1.999998000002,15.0,0.001857762295351284,1
2025-11-13 08:00:00+00:00,0.4793009835624695,0.4709677234220504,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.4751343534922599,4,0.1444596638516017,0.3673638894868281,0,0.1885863407516479,-0.0007047543465523,0.5855463923357722,0,1.2818894324254988,-0.0202585714285714,0.1256090467055845,0,0.18627,0.0547523391558686,0.265202848544832,0,0.5790749593377114,0.2907146428108215,-0.8109217090034484,-0.18627,-0.1039406058454513,0.008333260140419,0.99999950000025,15.0,-0.008519054510371493,0
2025-11-13 09:00:00+00:00,0.2042399999999999,-0.2769120239114761,0.0,1.0,4.0,0.0,0.0,0.0,0.0,-0.1806816191291809,5,0.1913840900748116,0.3886734232321037,0,-0.2750609835624695,0.0531007840080488,0.6124222037865805,0,-0.7478797473335266,-0.0202585714285714,0.1256090467055845,0,0.0,0.1043101636582004,0.3098724447889846,0,-0.6558159726214409,0.4793009835624695,0.4709677234220504,0.0,0.4751343534922599,0.481152023911476,0.2499999375000156,15.0,0.001370089620208903,1
2025-11-13 10:00:00+00:00,0.0,-0.1251702817726135,-0.0819599999999999,0.0,3.0,1.0,0.0,0.0,0.0,-0.1143677113294601,4,0.2205612329319544,0.3794690247329967,0,-0.2042399999999999,0.0784826402349698,0.5911880191761246,0,0.1517417421388626,-0.0309728571428571,0.119162660918355,0,-0.0819599999999999,0.105611719318312,0.3084470965567587,0,0.0663139077997208,0.2042399999999999,-0.2769120239114761,0.0,-0.1806816191291809,0.1251702817726135,,15.0,0.00015450723851828663,1
2025-11-13 11:00:00+00:00,0.2070737155369349,-0.004093857606252,-0.05358,7.0,3.0,1.0,0.0,0.0,0.0,0.1257867669036171,11,0.2032340900748116,0.3874427516890637,0,0.2070737155369349,-0.0735320214136441,0.4539385517553807,0,0.1210764241663615,-0.0164357142857142,0.1024590470801452,0,0.0283799999999998,0.0475352677108803,0.3057273997952606,0,0.2401544782330772,0.0,-0.1251702817726135,-0.0819599999999999,-0.1143677113294601,0.2111675731431869,2.333332555555814,15.0,0.0016546237649832651,1
2025-11-13 12:00:00+00:00,0.1440681700336933,0.2988223316860199,0.0814199999999999,8.0,7.0,1.0,0.0,0.0,0.0,0.2078576051294803,16,0.2872920781180323,0.2914069582439658,0,-0.0630055455032416,-0.025021315291609,0.4381278374246797,0,0.3029161892922719,-0.0459728571428571,0.0701073530889795,0,0.1349999999999999,0.1064006094744077,0.2680971470412063,0,0.0820708382258632,0.2070737155369349,-0.004093857606252,-0.05358,0.1257867669036171,-0.1547541616523266,1.14285697959186,15.0,-0.007701709119832367,0
2025-11-13 13:00:00+00:00,0.0941599999999999,0.25326,0.0837299999999999,3.0,1.0,3.0,0.0,0.0,0.0,0.1124185714285714,7,0.1893425017062741,0.1676501787477769,0,-0.0499081700336933,-0.0378731578667958,0.4250918868423614,0,-0.0455623316860199,-0.0343414285714285,0.0843194830053274,0,0.00231,0.0715552350400484,0.2286798988335878,0,-0.0954390337009089,0.1440681700336933,0.2988223316860199,0.0814199999999999,0.2078576051294803,-0.1591,2.9999970000030003,15.0,0.006158357771260947,1
2025-11-13 14:00:00+00:00,0.2065553303282601,0.2029920407819747,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.2052595886750654,11,0.2027939302777027,0.1530697192835986,0,0.1123953303282601,-0.0277211167408171,0.4320157084441628,0,-0.0502679592180252,-0.02238,0.0952353658049361,0,-0.0837299999999999,0.0746010515214052,0.2291251244849567,0,0.092841017246494,0.0941599999999999,0.25326,0.0837299999999999,0.1124185714285714,0.0035632895462853,1.7499995625001092,15.0,-0.014960652870883107,0
2025-11-13 15:00:00+00:00,0.2639281193022294,-0.1353530066013336,-0.0990148310613632,11.0,4.0,2.0,0.0,0.0,0.0,0.1272804484586154,17,0.1907711713516225,0.148242089773229,0,0.0573727889739693,0.1171237046571004,0.2622945772053847,0,-0.3383450473833083,0.0042299999999999,0.0620523126079922,0,-0.0990148310613632,0.118772507881479,0.2185278941151917,0,-0.0779791402164499,0.2065553303282601,0.2029920407819747,0.0,0.2052595886750654,0.399281125903563,2.749999312500172,15.0,-0.007873549784446432,0
2025-11-13 16:00:00+00:00,0.0313879820489883,0.6932301247119903,-0.01806,8.0,2.0,3.0,0.0,0.0,0.0,0.1217987773704528,13,0.1600036193144453,0.0888165654335787,0,-0.232540137253241,0.0305064575109027,0.2231635196359965,1,0.8285831313133238,-0.009914975865909,0.0734211332487217,0,0.0809548310613632,0.0690790928766726,0.1540125615117076,0,-0.0054816710881625,0.2639281193022294,-0.1353530066013336,-0.0990148310613632,0.1272804484586154,-0.6618421426630019,3.999998000001,15.0,-0.009826844732870876,0
2025-11-13 17:00:00+00:00,-0.1457343133850098,0.0929948185294015,0.0119174999999999,5.0,7.0,4.0,0.0,0.0,0.0,-0.0018773648262023,16,0.1353104738928723,0.0980196906492675,-1,-0.1771222954339981,0.1690981930285408,0.2912772422881205,0,-0.6002353061825888,-0.012494975865909,0.0733319129220954,0,0.0299774999999999,0.112290578090906,0.1077400724822621,0,-0.1236761421966552,0.0313879820489883,0.6932301247119903,-0.01806,0.1217987773704528,-0.2387291319144113,0.7142856122449125,15.0,-0.010767715527497557,0
2025-11-13 18:00:00+00:00,0.042166634966135,-0.642553003988266,-0.4740959585793813,8.0,1.0,3.0,0.0,0.0,0.0,-0.1439589833331108,12,0.1144912862664423,0.1386183829961798,0,0.1879009483511448,0.2002646359288286,0.265032372065752,-1,-0.7355478225176675,0.0009160955626623,0.0668044387981327,-1,-0.4860134585793813,0.1283606275913714,0.0701191282761278,-1,-0.1420816185069084,-0.1457343133850098,0.0929948185294015,0.0119174999999999,-0.0018773648262023,0.684719638954401,7.999992000008,15.0,0.00110929780332647,1
2025-11-13 19:00:00+00:00,0.2326685677893956,-0.6171296329784393,-0.0718649999999999,6.0,2.0,2.0,0.0,0.0,0.0,0.0018022140779495,10,0.0909331318991851,0.1342043088867357,0,0.1905019328232605,0.1090561864456838,0.4146884896988849,0,0.0254233710098267,-0.0591576128058206,0.1932966943791671,0,0.4022309585793813,0.089825520414696,0.1246707779451015,0,0.1457611974110603,0.042166634966135,-0.642553003988266,-0.4740959585793813,-0.1439589833331108,0.8497982007678349,2.99999850000075,15.0,-0.005779596736013137,0
2025-11-13 20:00:00+00:00,-0.2444202323436737,-0.0819599999999999,-0.2142999301958084,3.0,1.0,2.0,0.0,0.0,0.0,-0.2073034262371063,6,0.1035903315785712,0.1438801281889219,-1,-0.4770888001330693,-0.0217940942206674,0.4836116458021046,0,0.5351696329784393,-0.0810554699486777,0.183132225355732,0,-0.1424349301958084,0.060389035978763,0.1161950948228359,-1,-0.2091056403150558,0.2326685677893956,-0.6171296329784393,-0.0718649999999999,0.0018022140779495,-0.1624602323436738,2.9999970000030003,15.0,0.007240746405628773,1
2025-11-13 21:00:00+00:00,0.1555432340894426,-0.7232136591053009,0.1345799999999999,7.0,2.0,2.0,0.0,0.0,0.0,-0.0080422435985911,11,0.0552217269580464,0.1953009283913776,0,0.3999634664331164,-0.0696826656492388,0.4681868071416458,0,-0.641253659105301,-0.1236311742623647,0.1727886342125125,0,0.3488799301958084,0.0147144648836662,0.1501981008647976,0,0.1992611826385151,-0.2444202323436737,-0.0819599999999999,-0.2142999301958084,-0.2073034262371063,0.8787568931947436,3.499998250000875,15.0,0.009814729889927154,1
2025-11-13 22:00:00+00:00,-0.1680000479157765,0.16722,-0.4943169575917721,3.0,1.0,4.0,0.0,0.0,0.0,-0.2892559967643022,8,0.0479342846382153,0.1895809032921265,0,-0.3235432820052192,-0.2019977656331354,0.5075092088463372,0,0.8904336591053009,-0.1044054599766504,0.1949087048312788,-1,-0.628896957591772,-0.0157572254411418,0.1245442178651564,-1,-0.281213753165711,0.1555432340894426,-0.7232136591053009,0.1345799999999999,-0.0080422435985911,-0.3352200479157765,2.9999970000030003,15.0,-0.000696744648600145,0
2025-11-13 23:00:00+00:00,-0.1558942466799418,-0.7144189137887954,-0.1651400497086842,6.0,2.0,6.0,0.0,0.0,0.0,-0.2396459718506677,14,-0.0137697392500711,0.177467418029799,0,0.0121058012358346,-0.1587730504043734,0.5266553561374326,0,-0.8816389137887954,-0.1608771923381373,0.2441362121559233,0,0.3291769078830878,-0.0752624319015586,0.1429587864917768,0,0.0496100249136345,-0.1680000479157765,0.16722,-0.4943169575917721,-0.2892559967643022,0.5585246671088535,2.99999850000075,15.0,-0.007220097090592903,0
2025-11-14 00:00:00+00:00,0.01866,-0.5178773846960067,0.0927896632862091,6.0,2.0,2.0,0.0,0.0,0.0,-0.0738215442819595,10,-0.040524343354204,0.1835381888994123,0,0.1745542466799419,-0.3598657701902,0.4008241772318015,0,0.1965415290927886,-0.1818886280108065,0.2359894062020151,0,0.2579297129948934,-0.1268973960760044,0.1239280228873378,0,0.1658244275687082,-0.1558942466799418,-0.7144189137887954,-0.1651400497086842,-0.2396459718506677,0.5365373846960068,2.99999850000075,16.0,0.0024747272646432616,1
2025-11-14 01:00:00+00:00,-0.2979559114805857,-0.3632257263469696,-0.09902,3.0,2.0,3.0,0.0,0.0,0.0,-0.239672398391962,8,-0.0170394414420598,0.1782743508783032,0,-0.3166159114805858,-0.4471332277938297,0.3489354810774149,0,0.1546516583490371,-0.1703354618270624,0.2486962732433214,0,-0.1918096632862091,-0.1371751359982554,0.1144527146941646,0,-0.1658508541100025,0.01866,-0.5178773846960067,0.0927896632862091,-0.0738215442819595,0.0652698148663838,1.499999250000375,16.0,0.004055226888079577,1
2025-11-14 02:00:00+00:00,0.5927505035018921,-0.4073587482509612,0.0,2.0,5.0,0.0,0.0,0.0,0.0,-0.121613247750146,7,-0.0656283766487342,0.2039497390576521,1,0.8907064149824778,-0.4072293309879303,0.3386840102360562,0,-0.0441330219039916,-0.1167531820300079,0.2096890748629756,0,0.09902,-0.1508484810066628,0.120932135977644,0,0.118059150641816,-0.2979559114805857,-0.3632257263469696,-0.09902,-0.239672398391962,1.0001092517528534,0.399999920000016,16.0,-0.00518133154498257,0
